id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
45229,AMC,large_airport,Mar de Cortés International Airport,31.351621,-113.305864,71,NA,MX,MX-SON,Puerto Peñasco,yes,MMPE,PPE,,,http://en.wikipedia.org/wiki/Mar_de_Cort%C3%A9s_International_Airport,
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380356,147.2200012,146,OC,PG,PG-NCD,Port Moresby,yes,AYPY,POM,,,http://en.wikipedia.org/wiki/Jacksons_International_Airport,
123,BIKF,large_airport,Keflavik International Airport,63.98500061,-22.60560036,171,EU,IS,IS-2,Reykjavík,yes,BIKF,KEF,,,http://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport,"Keflavik Naval Air Station,REK"
4614,BKPR,large_airport,Priština International Airport,42.5728,21.035801,1789,EU,XK,XK-01,Prishtina,yes,BKPR,PRN,,http://www.airportpristina.com/,https://en.wikipedia.org/wiki/Pristina_International_Airport,"LYPR, Pristina, Slatina Air Base"
320983,CA-0671,large_airport,Cyll,53.310365,-110.072021,,NA,CA,CA-U-A,,yes,,,,,,
325053,CA-0687,large_airport,yyz,0,0,,NA,CA,CA-U-A,,no,,,,,,
1717,CYEG,large_airport,Edmonton International Airport,53.30970001,-113.5800018,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,http://en.wikipedia.org/wiki/Edmonton_International_Airport,YEA
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.88079834,-63.50859833,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ,,http://www.hiaa.ca/,http://en.wikipedia.org/wiki/Halifax_International_Airport,Robert L. Stanfield International Airport
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.32249832,-75.66919708,374,NA,CA,CA-ON,Ottawa,yes,CYOW,YOW,YOW,http://www.ottawa-airport.ca/,http://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,"Uplands, UUP, CUUP"
1928,CYUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.47060013,-73.74079895,118,NA,CA,CA-QC,Montréal,yes,CYUL,YUL,YUL,http://www.admtl.com/passager/Home.aspx,http://en.wikipedia.org/wiki/Montr%C3%A9al-Pierre_Elliott_Trudeau_International_Airport,"YMQ, Dorval Airport"
1941,CYVR,large_airport,Vancouver International Airport,49.19390106,-123.1839981,14,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,,http://www.yvr.ca/,http://en.wikipedia.org/wiki/Vancouver_International_Airport,
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.90999985,-97.23989868,783,NA,CA,CA-MB,Winnipeg,yes,CYWG,YWG,YWG,http://www.waa.ca/,http://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,CFB Winnipeg
1973,CYYC,large_airport,Calgary International Airport,51.11389923,-114.0199966,3557,NA,CA,CA-AB,Calgary,yes,CYYC,YYC,,http://www.calgaryairport.com/,http://en.wikipedia.org/wiki/Calgary_International_Airport,McCall Field
1979,CYYJ,large_airport,Victoria International Airport,48.64690018,-123.4260025,63,NA,CA,CA-BC,Victoria,yes,CYYJ,YYJ,,http://www.victoriaairport.com/,http://en.wikipedia.org/wiki/Victoria_International_Airport,
1986,CYYT,large_airport,St. John's International Airport,47.61859894,-52.75189972,461,NA,CA,CA-NL,St. John's,yes,CYYT,YYT,,http://www.stjohnsairport.com/,http://en.wikipedia.org/wiki/St._John's_International_Airport,
1990,CYYZ,large_airport,Lester B. Pearson International Airport,43.67720032,-79.63059998,569,NA,CA,CA-ON,Toronto,yes,CYYZ,YYZ,YYZ,http://www.gtaa.com/,http://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport,"YTO, Toronto International Airport, Malton"
2050,DAAG,large_airport,Houari Boumediene Airport,36.69100189,3.215409994,82,AF,DZ,DZ-35,Algiers,yes,DAAG,ALG,,,http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport,
2090,DGAA,large_airport,Kotoka International Airport,5.6051898,-0.166786,205,AF,GH,GH-AA,Accra,yes,DGAA,ACC,,,http://en.wikipedia.org/wiki/Kotoka_International_Airport,
2104,DNAA,large_airport,Nnamdi Azikiwe International Airport,9.006790161,7.263169765,1123,AF,NG,NG-FC,Abuja,yes,DNAA,ABV,,http://www.faannigeria.org/nigeria-airport.php?airport=3,http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,
309668,DNAI,large_airport,Akwa Ibom International Airport,4.8725,8.093,170,AF,NG,NG-AK,Uyo,yes,DNAI,QUO,,http://www.ibomairport.com.ng/,http://en.wikipedia.org/wiki/Akwa_Ibom_Airport,
2118,DNMM,large_airport,Murtala Muhammed International Airport,6.577370167,3.321160078,135,AF,NG,NG-LA,Lagos,yes,DNMM,LOS,,http://www.faannigeria.org/nigeria-airport.php?airport=1,http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,
2133,DTTA,large_airport,Tunis Carthage International Airport,36.85100174,10.22719955,22,AF,TN,TN-11,Tunis,yes,DTTA,TUN,,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,http://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport,"Aéroport international de Tunis-Carthage, مطار تونس قرطاج الدولي"
2155,EBBR,large_airport,Brussels Airport,50.90140152,4.48443985,184,EU,BE,BE-BRU,Brussels,yes,EBBR,BRU,,http://www.brusselsairport.be/en/,http://en.wikipedia.org/wiki/Brussels_Airport,
2157,EBCI,large_airport,Brussels South Charleroi Airport,50.459202,4.45382,614,EU,BE,BE-WHT,Brussels,yes,EBCI,CRL,,http://www.charleroi-airport.com/doc.php?nd=o29&tid=29&lg=2&docid=1&site=1,http://en.wikipedia.org/wiki/Brussels_South_Charleroi_Airport,Gosselies Airport
2162,EBLG,large_airport,Liège Airport,50.63740158,5.443220139,659,EU,BE,BE-WLG,Liège,yes,EBLG,LGG,,http://www.liegeairport.be/,http://en.wikipedia.org/wiki/Li%C3%A8ge_Airport,
2209,EDDB,large_airport,Berlin-Schönefeld Airport,52.380001,13.5225,157,EU,DE,DE-BR,Berlin,yes,EDDB,SXF,,http://www.berlin-airport.de/en/travellers-sxf/index.php,http://en.wikipedia.org/wiki/Berlin-Sch%C3%B6nefeld_International_Airport,"BER, Schoenefeld"
2210,EDDC,large_airport,Dresden Airport,51.13280106,13.76720047,755,EU,DE,DE-SN,Dresden,yes,EDDC,DRS,,http://www.dresden-airport.de/en/index.html,http://en.wikipedia.org/wiki/Dresden_Airport,
2212,EDDF,large_airport,Frankfurt am Main Airport,50.033333,8.570556,364,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,,http://www.frankfurt-airport.de/,http://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Rhein-Main Air Base"
2213,EDDG,large_airport,Münster Osnabrück Airport,52.13460159,7.684830189,160,EU,DE,DE-NW,Münster,yes,EDDG,FMO,,,http://en.wikipedia.org/wiki/M%C3%BCnster_Osnabr%C3%BCck_International_Airport,
2214,EDDH,large_airport,Hamburg Airport,53.63040161,9.988229752,53,EU,DE,DE-HH,Hamburg,yes,EDDH,HAM,,https://www.hamburg-airport.de/en/,http://en.wikipedia.org/wiki/Hamburg_Airport,
2216,EDDK,large_airport,Cologne Bonn Airport,50.86589813,7.142739773,302,EU,DE,DE-NW,Cologne,yes,EDDK,CGN,,http://www.koeln-bonn-airport.de/en/,http://en.wikipedia.org/wiki/Cologne_Bonn_Airport,Köln
2217,EDDL,large_airport,Düsseldorf Airport,51.289501,6.76678,147,EU,DE,DE-NW,Düsseldorf,yes,EDDL,DUS,,http://www.dus.com/dus_en/,http://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport,
2218,EDDM,large_airport,Munich Airport,48.353802,11.7861,1487,EU,DE,DE-BY,Munich,yes,EDDM,MUC,,http://www.munich-airport.com/,http://en.wikipedia.org/wiki/Munich_International_Airport,"Franz Josef Strauss Airport, Flughafen München Franz Josef Strauß"
2219,EDDN,large_airport,Nuremberg Airport,49.498699,11.078056,1046,EU,DE,DE-BY,Nuremberg,yes,EDDN,NUE,,https://www.airport-nuernberg.de/english,http://en.wikipedia.org/wiki/Nuremberg_Airport,Nürnberg
2220,EDDP,large_airport,Leipzig/Halle Airport,51.423889,12.236389,465,EU,DE,DE-SN,Leipzig,yes,EDDP,LEJ,,http://www.leipzig-halle-airport.de/en/index.html,http://en.wikipedia.org/wiki/Leipzig/Halle_Airport,Schkeuditz Airport
2222,EDDS,large_airport,Stuttgart Airport,48.68989944,9.221960068,1276,EU,DE,DE-BW,Stuttgart,yes,EDDS,STR,,http://www.flughafen-stuttgart.de/,http://en.wikipedia.org/wiki/Stuttgart_Airport,
2223,EDDT,large_airport,Berlin-Tegel Airport,52.5597,13.2877,122,EU,DE,DE-BE,Berlin,yes,EDDT,TXL,,http://www.berlin-airport.de/en/travellers-txl/index.php,http://en.wikipedia.org/wiki/Berlin-Tegel_International_Airport,"BER, Otto Lilienthal"
2224,EDDV,large_airport,Hannover Airport,52.46110153,9.685079575,183,EU,DE,DE-NI,Hannover,yes,EDDV,HAJ,,,http://en.wikipedia.org/wiki/Hanover/Langenhagen_International_Airport,
2225,EDDW,large_airport,Bremen Airport,53.04750061,8.786669731,14,EU,DE,DE-HB,Bremen,yes,EDDW,BRE,,,http://en.wikipedia.org/wiki/Bremen_Airport,
2247,EDLW,large_airport,Dortmund Airport,51.5182991,7.612239838,425,EU,DE,DE-NW,Dortmund,yes,EDLW,DTM,,,http://en.wikipedia.org/wiki/Dortmund_Airport,
2270,EDSB,large_airport,Karlsruhe Baden-Baden Airport,48.77939987,8.080499649,408,EU,DE,DE-BW,Baden-Baden,yes,EDSB,FKB,,http://www.baden-airpark.de/startseite.html,http://en.wikipedia.org/wiki/Baden_Airpark,Baden Airpark
2301,EETN,large_airport,Lennart Meri Tallinn Airport,59.41329956,24.83279991,131,EU,EE,EE-37,Tallinn,yes,EETN,TLL,,http://www.tallinn-airport.ee/eng,http://en.wikipedia.org/wiki/Tallinn_Airport,
2307,EFHK,large_airport,Helsinki Vantaa Airport,60.31719971,24.9633007,179,EU,FI,FI-ES,Helsinki,yes,EFHK,HEL,,http://www.finavia.fi/en/helsinki-airport,http://en.wikipedia.org/wiki/Helsinki-Vantaa_Airport,
2385,EGAA,large_airport,Belfast International Airport,54.65750122,-6.215829849,268,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,http://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove"
2387,EGAC,large_airport,George Best Belfast City Airport,54.61809921,-5.872499943,15,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,http://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,
2389,EGBB,large_airport,Birmingham International Airport,52.45389938,-1.748029947,327,EU,GB,GB-ENG,Birmingham,yes,EGBB,BHX,,http://www.bhx.co.uk/,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),
2398,EGCC,large_airport,Manchester Airport,53.35369873,-2.274950027,257,EU,GB,GB-ENG,Manchester,yes,EGCC,MAN,,http://www.manchesterairport.co.uk/,http://en.wikipedia.org/wiki/Manchester_Airport,"Ringway Airport, RAF Ringway"
2401,EGCN,large_airport,Robin Hood Doncaster Sheffield Airport,53.48053781,-1.010656357,55,EU,GB,GB-ENG,Doncaster,yes,EGCN,DSA,,http://www.robinhoodairport.com/,http://en.wikipedia.org/wiki/Robin_Hood_Airport_Doncaster_Sheffield,RAF Finningley
2415,EGFF,large_airport,Cardiff International Airport,51.39670181,-3.343329906,220,EU,GB,GB-WLS,Cardiff,yes,EGFF,CWL,,http://www.cwlfly.com/,http://en.wikipedia.org/wiki/Cardiff_International_Airport,Rhoose
2417,EGGD,large_airport,Bristol Airport,51.382702,-2.71909,622,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,http://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom
2418,EGGP,large_airport,Liverpool John Lennon Airport,53.33359909,-2.849720001,80,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,http://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,
2419,EGGW,large_airport,London Luton Airport,51.87469864,-0.368333012,526,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,http://en.wikipedia.org/wiki/London_Luton_Airport,LON
2421,EGHH,large_airport,Bournemouth Airport,50.77999878,-1.842499971,38,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,,http://www.bournemouthairport.com/,http://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn
2422,EGHI,large_airport,Southampton Airport,50.95029831,-1.35679996,44,EU,GB,GB-ENG,Southampton,yes,EGHI,SOU,,http://www.southamptonairport.com/,http://en.wikipedia.org/wiki/Southampton_Airport,"RAF Eastleigh, RAF Southampton"
2429,EGKK,large_airport,London Gatwick Airport,51.14810181,-0.190277994,202,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,http://en.wikipedia.org/wiki/London_Gatwick_Airport,"LON, Crawley, Charlwood"
2434,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,http://en.wikipedia.org/wiki/London_Heathrow_Airport,"LON, Londres"
2444,EGNM,large_airport,Leeds Bradford Airport,53.86589813,-1.660570025,681,EU,GB,GB-ENG,Leeds,yes,EGNM,LBA,,http://www.lbia.co.uk/,http://en.wikipedia.org/wiki/Leeds_Bradford_International_Airport,
2448,EGNT,large_airport,Newcastle Airport,55.03749847,-1.691669941,266,EU,GB,GB-ENG,Newcastle,yes,EGNT,NCL,,http://www.newcastleairport.com/,http://en.wikipedia.org/wiki/Newcastle_Airport,
2450,EGNX,large_airport,East Midlands Airport,52.83110046,-1.328060031,306,EU,GB,GB-ENG,Nottingham,yes,EGNX,EMA,,http://www.eastmidlandsairport.com/,http://en.wikipedia.org/wiki/East_Midlands_Airport,RAF Castle Donington
2459,EGPD,large_airport,Aberdeen Dyce Airport,57.20190048,-2.197779894,215,EU,GB,GB-SCT,Aberdeen,yes,EGPD,ABZ,,http://www.aberdeenairport.com/,http://en.wikipedia.org/wiki/Aberdeen_Airport,
2461,EGPF,large_airport,Glasgow International Airport,55.87189865,-4.433060169,26,EU,GB,GB-SCT,Glasgow,yes,EGPF,GLA,,http://www.glasgowairport.com/,http://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr"
2462,EGPH,large_airport,Edinburgh Airport,55.95000076,-3.372499943,135,EU,GB,GB-SCT,Edinburgh,yes,EGPH,EDI,,http://www.edinburghairport.com/,http://en.wikipedia.org/wiki/Edinburgh_Airport,
2475,EGSH,large_airport,Norwich International Airport,52.67580032,1.282780051,117,EU,GB,GB-ENG,Norwich,yes,EGSH,NWI,,http://www.norwichairport.co.uk/,http://en.wikipedia.org/wiki/Norwich_International_Airport,RAF Horsham St Faith
2476,EGSS,large_airport,London Stansted Airport,51.88499832,0.234999999,348,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,http://en.wikipedia.org/wiki/London_Stansted_Airport,LON
2481,EGTE,large_airport,Exeter International Airport,50.7344017,-3.413889885,102,EU,GB,GB-ENG,Exeter,yes,EGTE,EXT,,http://www.exeter-airport.co.uk/,http://en.wikipedia.org/wiki/Exeter_International_Airport,
2487,EGUL,large_airport,RAF Lakenheath,52.40930176,0.56099999,32,EU,GB,GB-ENG,Lakenheath,no,EGUL,LKZ,,http://www.lakenheath.af.mil/,http://en.wikipedia.org/wiki/RAF_Lakenheath,
2488,EGUN,large_airport,RAF Mildenhall,52.36190033,0.486405998,33,EU,GB,GB-ENG,Mildenhall,no,EGUN,MHZ,,http://www.mildenhall.af.mil/,http://en.wikipedia.org/wiki/RAF_Mildenhall,
2492,EGVA,large_airport,RAF Fairford,51.68220139,-1.790030003,286,EU,GB,GB-ENG,Fairford,no,EGVA,FFD,,,http://en.wikipedia.org/wiki/RAF_Fairford,
2493,EGVN,large_airport,RAF Brize Norton,51.75,-1.58362,288,EU,GB,GB-ENG,Brize Norton,yes,EGVN,BZZ,,http://www.raf.mod.uk/rafbrizenorton/passengers/,http://en.wikipedia.org/wiki/RAF_Brize_Norton,Royal Air Force
2513,EHAM,large_airport,Amsterdam Airport Schiphol,52.30860138,4.76388979,-11,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,http://en.wikipedia.org/wiki/Amsterdam_Schiphol_Airport,
2515,EHBK,large_airport,Maastricht Aachen Airport,50.9117012,5.770140171,375,EU,NL,NL-LI,Maastricht,yes,EHBK,MST,,,http://en.wikipedia.org/wiki/Maastricht_Aachen_Airport,
2518,EHEH,large_airport,Eindhoven Airport,51.45009995,5.374529839,74,EU,NL,NL-NB,Eindhoven,yes,EHEH,EIN,,http://www.eindhovenairport.nl/,http://en.wikipedia.org/wiki/Eindhoven_Airport,Welschap Airport
2530,EICK,large_airport,Cork Airport,51.84130096,-8.491109848,502,EU,IE,IE-C,Cork,yes,EICK,ORK,,http://www.corkairport.com/,http://en.wikipedia.org/wiki/Cork_Airport,Aerfort Chorcaí
